title,url,download_urls
2014年传记战争《女狙击手》BD中文字幕,https://www.ygdy8.com/html/gndy/dyzz/20150628/48439.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1320/[阳光电影www.ygdy8.com].女狙击手.BD.720p.中文字幕.rmvb']
2015年惊悚动作《西部慢调》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20150628/48438.html,['ftp://ygdy8:ygdy8@y006.dygod.org:2038/[阳光电影www.ygdy8.com].西部慢调.BD.720p.中英双字幕.rmvb']
2014年爱情喜剧《等一个人咖啡》BD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20141122/46716.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1108/[阳光电影www.ygdy8.com].等一个人咖啡.BD.720p.国语中字.rmvb']
2014年布鲁斯南动作《十一月杀手》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141116/46676.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1148/[阳光电影www.ygdy8.com].十一月杀手.BD.720p.中英双字幕.rmvb']
2015年战争《百团大战》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20150924/49121.html,['ftp://ygdy8:ygdy8@y006.dygod.org:2122/[阳光电影www.ygdy8.com].百团大战.HD.720p.国语中字.rmvb']
2014年8.5高分剧情《少年时代》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141123/46723.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1109/[阳光电影www.ygdy8.com].少年时代.BD.720p.中英双字幕.rmvb']
2014年高分科幻动作《银河护卫队》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141116/46677.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1102/[阳光电影www.ygdy8.com].银河护卫队.BD.720p.中英双字幕.rmvb']
2014年冒险动作《敢死队3》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141120/46702.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1106/[阳光电影www.ygdy8.com].敢死队3.BD.720p.中英双字幕.rmvb']
2014年动作《走到尽头/非常警探》BD中文字幕,https://www.ygdy8.com/html/gndy/dyzz/20141127/46748.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1113/[阳光电影www.ygdy8.com].走到尽头.BD.720p.中文字幕.rmvb']
2015年悬疑《十二公民》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20150926/49127.html,['ftp://ygdy8:ygdy8@y006.dygod.org:2123/[阳光电影www.ygdy8.com].十二公民.HD.720p.国语中字.rmvb']
2014年冒险纪录片《深海挑战》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141126/46742.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1158/[阳光电影www.ygdy8.com].深海挑战.BD.720p.中英双字幕.rmvb']
2014年悬疑《渴望》BD中文字幕,https://www.ygdy8.com/html/gndy/dyzz/20141126/46741.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1112/[阳光电影www.ygdy8.com].渴望.BD.720p.中文字幕.rmvb']
2014年黄渤徐峥喜剧《心花路放》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20141129/46761.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1115/[阳光电影www.ygdy8.com].心花路放.HD.720p.国语中字.rmvb']
2015年动作《卧底枪手》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20150626/48424.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1318/[阳光电影www.ygdy8.com].卧底枪手.BD.720p.中英双字幕.rmvb']
2014年剧情《失魂姐弟》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141207/46846.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1123/[阳光电影www.ygdy8.com].失魂姐弟.BD.720p.中英双字幕.rmvb']
2014年凯特·贝金赛尔惊悚《地狱医院》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141204/46807.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1120/[阳光电影www.ygdy8.com].地狱医院.BD.720p.中英双字幕.rmvb']
2013年吉卜力工作室《辉夜姬物语》BD国粤日三语中字,https://www.ygdy8.com/html/gndy/dyzz/20141204/46808.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1169/[阳光电影www.ygdy8.com].辉夜姬物语.BD.720p.国粤日三语.中文字幕.mkv']
2014年刘烨赵文卓悬疑《全城通缉》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20141208/46854.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1124/[阳光电影www.ygdy8.com].全城通缉.HD.576p.国语中字.rmvb']
2014年剧情《涩青298-03》BD粤语中字,https://www.ygdy8.com/html/gndy/dyzz/20141213/46892.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1182/[阳光电影www.ygdy8.com].涩青298-03.BD.720p.粤语中字.rmvb']
2014年喜剧《守丧七日晴》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141212/46887.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1128/[阳光电影www.ygdy8.com].守丧七日晴.BD.720p.中英双字幕.rmvb']
2014年动作《伸冤人/叛谍裁判》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141213/46893.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1129/[阳光电影www.ygdy8.com].伸冤人.BD.720p.中英双字幕.rmvb']
2014年恐怖《巴巴杜/鬼书》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141208/46853.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1173/[阳光电影www.ygdy8.com].巴巴杜.BD.720p.中英双字幕.rmvb']
2014年动画《名侦探柯南：异次元的狙击手》BD中文字幕,https://www.ygdy8.com/html/gndy/dyzz/20141128/46753.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1160/[阳光电影www.ygdy8.com].名侦探柯南2014：异次元的狙击手.BD.720p.中文字幕.rmvb']
2014年奇幻动画《魁拔Ⅲ战神崛起》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20141216/46912.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1184/[阳光电影www.ygdy8.com].魁拔Ⅲ战神崛起.HD.720p.国语中字.rmvb']
2014年恐怖动作《死亡之雪2》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141128/46754.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1114/[阳光电影www.ygdy8.com].死亡之雪2.BD.720p.中英双字幕.rmvb']
2014年李保田家庭剧情《夜莺》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20141215/46905.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1183/[阳光电影www.ygdy8.com].夜莺.HD.720p.国语中字.rmvb']
2014年喜剧《心在彼处》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141022/46471.html,['ftp://ygdy8:ygdy8@y201.dygod.org:8103/[阳光电影www.ygdy8.com].心在彼处.BD.720p.中英双字幕.rmvb']
2014年动作《热血高校3》BD中文字幕,https://www.ygdy8.com/html/gndy/dyzz/20141026/46498.html,['ftp://ygdy8:ygdy8@y201.dygod.org:8107/[阳光电影www.ygdy8.com].热血高校3.BD.720p.中文字幕.rmvb']
2014年动作《宙斯之子：赫拉克勒斯》HD中文字幕,https://www.ygdy8.com/html/gndy/dyzz/20141023/46477.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1127/[阳光电影www.ygdy8.com].宙斯之子：赫拉克勒斯.HD.720p.中文字幕.rmvb']
2014年动作《标靶/零点追凶》BD中文字幕,https://www.ygdy8.com/html/gndy/dyzz/20141026/46497.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1130/[阳光电影www.ygdy8.com].标靶.BD.720p.中文字幕.rmvb']
2014年奇幻动作《德古拉元年》HD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141215/46904.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1130/[阳光电影www.ygdy8.com].德古拉元年.HD.576p.中英双字幕.rmvb']
2014年爱情喜剧《爱的就是你》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141022/46472.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1126/[阳光电影www.ygdy8.com].爱的就是你.BD.720p.中英双字幕.rmvb']
2014年科幻动作《超体/超体露西》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141123/46722.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1155/[阳光电影www.ygdy8.com].超体.BD.720p.中英双字幕.rmvb']
2014年惊悚《最高通缉犯/头号公敌》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141023/46478.html,['ftp://ygdy8:ygdy8@y201.dygod.org:8104/[阳光电影www.ygdy8.com].最高通缉犯.BD.720p.中英双字幕.rmvb']
2014年动作喜剧《警察游戏》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141029/46516.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1132/[阳光电影www.ygdy8.com].警察游戏.BD.720p.中英双字幕.rmvb']
2014年动作《宙斯之子：赫拉克勒斯》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141029/46517.html,['ftp://ygdy8:ygdy8@y201.dygod.org:8109/[阳光电影www.ygdy8.com].宙斯之子：赫拉克勒斯.BD.720p.中英双字幕.rmvb']
2014年科幻《猩球崛起：黎明之战》HD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141101/46537.html,['ftp://ygdy8:ygdy8@y201.dygod.org:8112/[阳光电影www.ygdy8.com].猩球崛起：黎明之战.HD.720p.中英双字幕.rmvb']
2014年达内兄弟作品《两天一夜》BD中文字幕,https://www.ygdy8.com/html/gndy/dyzz/20141104/46588.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1137/[阳光电影www.ygdy8.com].两天一夜.BD.720p.中文字幕.rmvb']
2014年科幻动作《超体/超体露西》HD中文字幕,https://www.ygdy8.com/html/gndy/dyzz/20141107/46615.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1140/[阳光电影www.ygdy8.com].超体.HD.720p.中文字幕.rmvb']
2014年动作《痞子英雄2：黎明升起》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20141107/46616.html,['ftp://ygdy8:ygdy8@y201.dygod.org:8118/[阳光电影www.ygdy8.com].痞子英雄2：黎明升起.HD.720p.国语中字.rmvb']
2014年赵薇黄渤剧情《亲爱的》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20141109/46635.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1015/[阳光电影www.ygdy8.com].亲爱的.HD.720p.国语中字.rmvb']
2014年松井玲奈剧情《礼物》BD中文字幕,https://www.ygdy8.com/html/gndy/dyzz/20141110/46640.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1143/[阳光电影www.ygdy8.com].礼物.BD.720p.中文字幕.rmvb']
2014年科幻《赐予者/记忆传授人》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141110/46641.html,['ftp://ygdy8:ygdy8@y201.dygod.org:8120/[阳光电影www.ygdy8.com].赐予者.BD.720p.中英双字幕.rmvb']
2014年喜剧《暗金丑岛君电影版2》BD中文字幕,https://www.ygdy8.com/html/gndy/dyzz/20141104/46587.html,['ftp://ygdy8:ygdy8@y201.dygod.org:8115/[阳光电影www.ygdy8.com].暗金丑岛君电影版2.BD.720p.中文字幕.rmvb']
2014年惊悚悬疑《窃听风云3》BD国粤双语中字,https://www.ygdy8.com/html/gndy/dyzz/20141031/46528.html,['ftp://ygdy8:ygdy8@y201.dygod.org:8111/[阳光电影www.ygdy8.com].窃听风云3.BD.720p.国粤双语中字.mkv']
2014年惊悚喜剧《少女怪谈/少女坟墓》BD中文字幕,https://www.ygdy8.com/html/gndy/dyzz/20141114/46665.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1024/[阳光电影www.ygdy8.com].怪谈少女.BD.720p.中文字幕.rmvb']
2014年科洛·莫瑞兹剧情《如果我留下》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141114/46666.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1147/[阳光电影www.ygdy8.com].如果我留下.BD.720p.中英双字幕.rmvb']
2014年动作《猩球崛起：黎明之战》国英双语.BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141112/46653.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1022/[阳光电影www.ygdy8.com].猩球崛起：黎明之战.BD.720p.国英双语.中英双字幕.mkv']
2014年冒险动作《猎鹰突起》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141121/46709.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1107/[阳光电影www.ygdy8.com].猎鹰突起.BD.720p.中英双字幕.rmvb']
2014年获奖剧情《廷巴克图》BD中文字幕,https://www.ygdy8.com/html/gndy/dyzz/20150707/48536.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1328/[阳光电影www.ygdy8.com].廷巴克图.BD.720p.中文字幕.rmvb']
2014年惊悚科幻《机器纪元》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141030/46522.html,['ftp://ygdy8:ygdy8@y201.dygod.org:8110/[阳光电影www.ygdy8.com].机器纪元.BD.720p.中英双字幕.rmvb']
2014年高分获奖《第四公民》BD中文字幕,https://www.ygdy8.com/html/gndy/dyzz/20150715/48586.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1336/[阳光电影www.ygdy8.com].第四公民.BD.720p.中文字幕.rmvb']
2014年动作《杀王者/逆鳞》BD中文字幕,https://www.ygdy8.com/html/gndy/dyzz/20141101/46536.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1134/[阳光电影www.ygdy8.com].杀王者.BD.720p.中文字幕.rmvb']
2015年喜剧《大喜临门》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20150703/48483.html,['ftp://ygdy8:ygdy8@y006.dygod.org:2043/[阳光电影www.ygdy8.com].大喜临门.BD.720p.国语中字.rmvb']
2015年剧情爱情《最长的旅程》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20150717/48592.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1337/[阳光电影www.ygdy8.com].最长的旅程.BD.720p.中英双字幕.rmvb']
2015年科幻动画《重返侏罗纪》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20150727/48652.html,['ftp://ygdy8:ygdy8@y006.dygod.org:2061/[阳光电影www.ygdy8.com].重返侏罗纪.BD.720p.中英双字幕.rmvb']
2015年动画喜剧《疯狂外星人》英国粤三语.BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20150711/48557.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1332/[阳光电影www.ygdy8.com].疯狂外星人.BD.720p.国粤英三语.中英双字幕.mkv']
2015年冒险动作《最后的骑士》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20150717/48593.html,['ftp://ygdy8:ygdy8@y006.dygod.org:2053/[阳光电影www.ygdy8.com].最后的骑士.BD.720p.中英双字幕.rmvb']
2015年爱情《远离尘嚣/疯恋佳人》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20150727/48660.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1346/[阳光电影www.ygdy8.com].远离尘嚣.BD.720p.中英双字幕.rmvb']
2015年科幻动作《分歧者2：绝地反击》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20150727/48653.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1345/[阳光电影www.ygdy8.com].分歧者2：绝地反击.BD.720p.中英双字幕.rmvb']
2015年惊悚《44号孩子/叛国追凶》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20150728/48661.html,['ftp://ygdy8:ygdy8@y006.dygod.org:2062/[阳光电影www.ygdy8.com].44号孩子.BD.720p.中英双字幕.rmvb']
2016年周星驰执导喜剧《美人鱼》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20160419/50785.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:9050/[阳光电影www.ygdy8.com].美人鱼.HD.720p.国语中字.rmvb']
2014年惊悚灾难《不惧风暴》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141031/46529.html,['ftp://ygdy8:ygdy8@y006.dygod.org:1133/[阳光电影www.ygdy8.com].不惧风暴.BD.720p.中英双字幕.rmvb']
2015年冒险动作《刺客学妹》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20150729/48670.html,['ftp://ygdy8:ygdy8@y006.dygod.org:2063/[阳光电影www.ygdy8.com].刺客学妹.BD.720p.中英双字幕.rmvb']
2016年杰西卡·阿尔芭恐怖《面纱》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20160417/50771.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9090/[阳光电影www.ygdy8.com].面纱.BD.720p.中英双字幕.rmvb']
2016年8.3高分科幻动作《死侍》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20160427/50838.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:8094/[阳光电影www.ygdy8.com].死侍.BD.720p.中英双字幕.rmvb']
2015年8.2高分获奖大片《荒野猎人》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20160422/50804.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9094/[阳光电影www.ygdy8.com].荒野猎人.BD.720p.中英双字幕.rmvb']
2015年动作《速度与激情7/狂野时速7》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20150724/48636.html,['ftp://ygdy8:ygdy8@y201.dygod.org:1343/[阳光电影www.ygdy8.com].速度与激情7.BD.720p.中英双字幕.rmvb']
2015年获奖悬疑《踏血寻梅》BD国粤双语中字,https://www.ygdy8.com/html/gndy/dyzz/20160428/50843.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:8095/[阳光电影www.ygdy8.com].踏血寻梅.BD.720p.国粤双语中字.mkv']
2016年惊悚恐怖《灵偶契约/尸孩》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20160429/50851.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:8064/[阳光电影www.ygdy8.com].灵偶契约.BD.720p.中英双字幕.rmvb']
2016年冒险剧情《宾虚/宾汉》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20161130/52617.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9211/[阳光电影www.ygdy8.com].宾虚(2016版).BD.720p.中英双字幕.mkv']
2016年冒险动作喜剧《自杀小队加长版》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20161129/52611.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:8212/[阳光电影www.ygdy8.com].自杀小队加长版.BD.720p.中英双字幕.mkv']
2015年科幻惊悚动作《摩天大楼》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20160501/50862.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9099/[阳光电影www.ygdy8.com].摩天大楼.BD.720p.中英双字幕.rmvb']
2016年动作《名侦探洪吉童：消失的村庄》BD中文字幕,https://www.ygdy8.com/html/gndy/dyzz/20161202/52643.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9212/[阳光电影www.ygdy8.com].名侦探洪吉童：消失的村庄.BD.720p.韩语中字.rmvb']
2016年剧情动作《反贪风暴2》BD国粤双语中字,https://www.ygdy8.com/html/gndy/dyzz/20161202/52644.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:9164/[阳光电影www.ygdy8.com].反贪风暴2.BD.720p.国粤双语中字.mkv']
2016年洪金宝动作《我的特工爷爷》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20160501/50863.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:9054/[阳光电影www.ygdy8.com].我的特工爷爷.BD.720p.国语中字.mkv']
2015年惊悚《陌生之地/陌生领土》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20150715/48585.html,['ftp://ygdy8:ygdy8@y006.dygod.org:2052/[阳光电影www.ygdy8.com].陌生之地.BD.720p.中英双字幕.rmvb']
2014年动作喜剧《龙虎少年队2》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20141103/46567.html,['ftp://ygdy8:ygdy8@y201.dygod.org:8114/[阳光电影www.ygdy8.com].龙虎少年队2.BD.720p.中英双字幕.rmvb']
2016年爱情喜剧《致我们终将到来的爱情》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20160429/50850.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:9053/[阳光电影www.ygdy8.com].致我们终将到来的爱情.HD.720p.国语中字.rmvb']
2016年奇幻冒险《佩小姐的奇幻城堡》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20161205/52683.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9215/[阳光电影www.ygdy8.com].佩小姐的奇幻城堡.BD.720p.中英双字幕.rmvb']
2016年动画喜剧《麦兜·饭宝奇兵》BD国粤双语中字,https://www.ygdy8.com/html/gndy/dyzz/20161206/52691.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9216/[阳光电影www.ygdy8.com].麦兜·饭宝奇兵.BD.720p.国粤双语中字.mkv']
2016年西部动作《豪勇七蛟龙》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20161208/52699.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:8198/[阳光电影www.ygdy8.com].豪勇七蛟龙.BD.720p.中英双字幕.mkv']
2016年史蒂文·席格动作《终结武器》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20161207/52697.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9217/[阳光电影www.ygdy8.com].终结武器.BD.720p.中英双字幕.mkv']
2016年汤姆·汉克斯高分获奖《萨利机长》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20161204/52660.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:9166/[阳光电影www.ygdy8.com].萨利机长.BD.720p.中英双字幕.rmvb']
2016年科幻惊悚《摩根/魔诡》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20161204/52652.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:9165/[阳光电影www.ygdy8.com].摩根.BD.720p.中英双字幕.mkv']
2016年动作喜剧《辣警霸王花》BD国粤双语中字,https://www.ygdy8.com/html/gndy/dyzz/20161206/52692.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:9168/[阳光电影www.ygdy8.com].辣警霸王花.BD.720p.国粤双语中字.mkv']
2016年霍建华秦海璐悬疑惊悚《捉迷藏》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20161207/52698.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:9169/[阳光电影www.ygdy8.com].捉迷藏.HD.720p.国语中字.mkv']
2016年动作《毁灭者》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20161204/52659.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9214/[阳光电影www.ygdy8.com].毁灭者.BD.720p.中英双字幕.rmvb']
2016年刘青云古天乐动作《危城》国英双语.BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20161208/52704.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:8199/[阳光电影www.ygdy8.com].危城.BD.720p.国粤双语中字.mkv']
2015年动作《最后的巫师猎人》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20160122/50053.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:8026/[阳光电影www.ygdy8.com].最后的巫师猎人.BD.720p.中英双字幕.rmvb']
2015年8.8高分动作《误杀瞒天记》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20160127/50088.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9031/[阳光电影www.ygdy8.com].误杀瞒天计.BD.720p.中英双字幕.rmvb']
2015年动作《搏击奇缘/搏击迷城》BD中文字幕,https://www.ygdy8.com/html/gndy/dyzz/20160124/50069.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:8028/[阳光电影www.ygdy8.com].搏击奇缘.BD.720p.中文字幕.rmvb']
2016年科幻《终点站/终点》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20160124/50068.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9028/[阳光电影www.ygdy8.com].终点站.BD.720p.中英双字幕.rmvb']
2015年冒险喜剧《林中漫步》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20160120/50034.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9024/[阳光电影www.ygdy8.com].林中漫步.BD.720p.中英双字幕.rmvb']
2015年惊悚《回到从前/邪灵刑事录》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20160126/50082.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:8030/[阳光电影www.ygdy8.com].回到从前.BD.720p.中英双字幕.rmvb']
2016年基努·里维斯剧情《曝光》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20160128/50095.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9032/[阳光电影www.ygdy8.com].曝光.BD.720p.中英双字幕.rmvb']
2015年高分惊悚《罪恶之家》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20160127/50089.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:8031/[阳光电影www.ygdy8.com].罪恶之家.HD.720p.中英双字幕.rmvb']
2015年恐怖喜剧《怪物大乱斗》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20160130/50107.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9034/[阳光电影www.ygdy8.com].怪物大乱斗.BD.720p.中英双字幕.rmvb']
2015年惊悚《碟仙碟仙》BD国粤双语中字,https://www.ygdy8.com/html/gndy/dyzz/20160129/50101.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9033/[阳光电影www.ygdy8.com].碟仙碟仙.BD.720p.国粤双语中字.mkv']
2015年喜剧《我是路人甲》BD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20160203/50146.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9038/[阳光电影www.ygdy8.com].我是路人甲.BD.720p.国语中字.rmvb']
2015年爱情《灯塔下的恋人》BD国粤双语中字,https://www.ygdy8.com/html/gndy/dyzz/20160131/50115.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:8035/[阳光电影www.ygdy8.com].灯塔下的恋人.BD.720p.国粤双语中字.mkv']
2015年惊悚《死开啲啦》BD国粤双语中字,https://www.ygdy8.com/html/gndy/dyzz/20160131/50114.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9035/[阳光电影www.ygdy8.com].死开啲啦.BD.720p.国粤双语中字.mkv']
2015年获奖喜剧《与外婆同行》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20160128/50094.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:8032/[阳光电影www.ygdy8.com].与外婆同行.BD.720p.中英双字幕.rmvb']
2015年喜剧《万万没想到》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20160126/50083.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9030/[阳光电影www.ygdy8.com].万万没想到.HD.720p.国语中字.rmvb']
2015年爱情《哪一天我们会飞》BD国粤双语中字,https://www.ygdy8.com/html/gndy/dyzz/20160206/50160.html,['ftp://ygdy8:ygdy8@y219.dydytt.net:9040/[阳光电影www.ygdy8.com].哪一天我们会飞.BD.720p.国粤双语中字.mkv']
2015年获奖剧情《史蒂夫·乔布斯》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20160208/50189.html,['ftp://ygdy8:ygdy8@y153.dydytt.net:8042/[阳光电影www.ygdy8.com].史蒂夫·乔布斯.BD.720p.中英双字幕.rmvb']
